"gyros_belt_x","gyros_belt_y","gyros_belt_z","magnet_belt_x","magnet_belt_y","roll_arm","pitch_arm","yaw_arm","total_accel_arm","gyros_arm_y","gyros_arm_z","magnet_arm_x","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","total_accel_dumbbell","gyros_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","total_accel_forearm","gyros_forearm_x","gyros_forearm_y","accel_forearm_x","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
-0.16,-0.02,-0.05,45,631,0,0,0,29,1.94,-0.85,357,474,57.1,-51.8,-74.9,29,0.14,45,-168,49.4,-96.7,38,1.38,-2.31,-15,-246,-162,-588,-26,"B"
-0.18,-0.03,-0.05,41,630,0,0,0,24,1.88,-0.74,472,420,57.2358249,-51.88653312,-74.60978821,29,0.14,42,-163,44.7,-90.6,47,1.19,-1.62,-133,-274,-116,-615,-44,"B"
-0.16,-0.03,-0.02,40,632,0,0,0,20,1.72,-0.61,565,354,57.55835714,-51.83813577,-74.35650172,29,0.14,51,-162,43.6,-89.9,44,0.13,0.22,-132,-279,-121,-609,-25,"B"
-0.13,-0.03,-0.03,39,634,0,0,0,19,1.59,-0.56,616,316,56.37208432,-51.8892558,-75.39280487,29,0.13,46,-163,44.2,-91.5,41,-0.18,1.03,-98,-269,-129,-612,-31,"B"
-0.13,-0.03,-0.05,41,638,0,0,0,19,1.49,-0.52,658,267,56.33725667,-51.82870989,-75.47654995,29,0.14,52,-165,45.3,-93.8,40,-0.48,1.51,-106,-253,-150,-604,-33,"B"
-0.02,0,0,29,631,0,0,0,19,1.3,-0.28,732,112,56.48150363,-51.58546266,-75.55539947,29,0.13,53,179,51.7,-113,32,-1.03,3.28,-76,-231,-275,-518,30,"B"
0.03,0.02,0.02,34,631,0,0,0,18,1.24,-0.31,739,95,57.93776392,-51.36380182,-74.41677367,29,0.13,42,174,52.8,-120,31,-1.19,3.29,-100,-234,-330,-476,82,"B"
0.06,0.02,0.02,35,628,0,0,0,20,1.14,-0.36,742,60,56.59078929,-51.28061921,-75.71793167,29,0.11,46,167,53.7,-129,30,-1.33,3.6,-97,-250,-389,-407,140,"B"
0.05,0.02,0.03,41,628,0,0,0,31,0.77,-0.51,746,-75,55.29060762,-52.0098798,-76.26195328,29,0.13,43,137,49.9,-174,17,-1.93,5.04,9,-167,-603,-32,466,"B"
0.11,0.03,0.02,40,634,0,0,0,36,0.14,-0.08,735,-135,58.52288378,-51.1469972,-74.06327735,29,0.13,44,120,36,153,21,-1.85,4.29,1,-125,-674,295,757,"B"
0.19,0.02,0.05,41,635,0,0,0,34,-0.11,0.13,732,-147,56.40645916,-51.94906015,-75.3100537,29,0.13,43,113,22.2,133,24,-1.99,5.06,72,-86,-654,532,941,"B"
0.21,0.02,0.07,44,631,0,0,0,32,-0.16,0.03,732,-135,56.22119485,-51.75292736,-75.64679407,29,0.13,39,113,17.6,128,24,-2.07,4.54,94,-76,-628,613,1000,"B"
0.21,0.03,0.05,49,631,0,0,0,31,-0.18,-0.1,735,-124,57.05161587,-51.68896593,-74.94830136,29,0.13,43,113,13.8,123,26,-2.12,4.06,109,-94,-582,679,1040,"B"
0.18,0.02,0.05,45,631,0,0,0,29,-0.11,-0.3,748,-97,59.87607069,-49.74367967,-73.99735472,30,0.13,46,115,3.88,113,33,-1.8,5.31,168,-69,-501,756,1050,"B"
0.11,0.02,0.03,49,627,0,0,0,28,-0.06,-0.43,748,-89,57.24422752,-50.32507521,-75.93720984,29,0.14,44,120,-4.29,104,50,-1.41,3.56,319,-77,-402,797,1020,"B"
-0.06,0.02,0.05,46,628,0,0,0,29,-0.35,0.46,751,-42,54.1517122,-51.23254899,-77.94216667,28,0.16,29,133,-20.9,79.3,47,-1.51,2.92,303,-97,-95,721,870,"B"
-0.06,0.02,0.03,47,630,0,0,0,28,-0.48,0.66,751,-39,48.05688702,-53.4294941,-81.23854125,28,0.16,23,135,-22.5,76,45,-1.04,2.63,286,-93,-49,689,835,"B"
-0.08,0.02,0.02,44,621,0,0,0,27,-0.63,0.77,750,-19,52.54608241,-52.96075045,-77.85620004,28,0.16,32,138,-23.8,73.4,41,-0.74,2.22,257,-89,-24,680,820,"B"
-0.08,0,0.02,43,629,0,0,0,27,-0.88,0.8,753,23,64.48075187,-46.28390876,-72.46405444,30,0.32,10,142,-25.4,69.9,36,-0.48,1.4,174,-104,17,649,766,"B"
-0.08,0,0.02,41,623,0,0,0,26,-0.96,0.75,753,35,73.14818961,-44.51821676,-65.22047404,30,0.45,10,144,-26,68.6,40,-0.29,1.16,177,-123,43,637,722,"B"
-0.08,0,-0.03,45,625,0,0,0,22,-1.28,0.49,731,119,61.66033439,-51.34426394,-70.94566936,29,0.67,-8,147,-27.8,68,35,0.16,0.19,102,-132,65,626,698,"B"
-0.1,0,-0.02,41,629,0,0,0,15,-1.48,0.49,662,244,74.42462169,-44.53791592,-63.88246528,33,1.17,-38,147,-27.3,72.4,37,0.31,-1.01,128,-134,35,641,714,"B"
-0.06,-0.02,-0.03,38,630,0,0,0,23,-1.51,0.39,606,329,74.94515143,-37.69237116,-68.51745053,32,1.27,-34,144,-25.9,76.2,42,0.21,-1.33,151,-127,11,662,725,"B"
0,0,-0.02,37,629,0,0,0,19,-1.65,0.71,489,406,85.37466765,-37.87540433,-57.43239524,36,1.36,-32,138,-21.5,85.2,46,0.58,-2.99,227,-116,-87,713,806,"B"
0.03,0,-0.02,38,636,0,0,0,25,-1.57,0.67,461,409,83.84232064,-36.71687764,-59.93459769,36,1.46,-42,135,-19.2,89.3,42,0.74,-3.1,195,-101,-131,743,851,"B"
0.06,0.02,-0.02,42,632,0,0,0,25,-1.59,0.61,417,425,84.00465552,-35.82174156,-60.39798815,35,1.49,-49,133,-17.3,93.3,52,1.04,-3.08,305,-88,-186,776,872,"B"
0.08,0.02,0,35,632,0,0,0,22,-1.69,0.52,389,438,85.20715375,-35.95056473,-59.02326199,35,1.54,-51,131,-14.7,98.5,51,1.49,-3.85,271,-93,-225,788,885,"B"
0.11,0.03,0.02,35,630,0,0,0,26,-1.69,0.48,330,454,82.94038926,-36.38240231,-61.13243811,36,1.53,-46,130,-11.6,104,50,1.57,-4.5,232,-101,-300,797,905,"B"
0.16,0.03,0.02,48,625,0,0,0,25,-1.35,0.07,227,478,82.98932812,-32.53489755,-63.6605976,34,1.48,-49,126,0.88,121,49,1.48,-5.54,209,-125,-496,764,923,"B"
0.1,0,-0.02,47,632,0,0,0,32,-1.06,-0.05,50,513,77.18853425,-23.1456978,-74.62468686,33,1.4,-41,124,20.7,142,29,1.43,-5.59,133,-106,-655,555,887,"B"
0.1,0,-0.02,52,630,0,0,0,31,-1.06,0.15,3,514,73.43648778,-23.25535968,-78.32296273,29,1.4,-32,125,25.7,148,24,1.48,-5.62,62,-120,-679,455,831,"B"
0.1,0.02,0.03,50,624,0,0,0,37,-1.16,0.94,-99,495,98.12906203,-19.11541339,-54.97550256,39,1.14,5,132,37,166,21,1.46,-5.19,0,-164,-655,180,658,"B"
0.14,0.02,0.02,54,634,0,0,0,40,-0.95,0.66,-233,431,85.55338691,-11.948216,-70.08821615,33,0.55,-1,141,46,-170,20,1.14,-4.43,-48,-187,-514,-193,390,"B"
0.11,0,-0.02,57,624,0,0,0,35,-0.71,-0.18,-309,405,86.55818466,-18.16384356,-67.19556764,37,0.14,15,157,50.3,-145,21,1.16,-3.66,-41,-194,-375,-390,210,"B"
0.06,-0.02,-0.03,54,627,0,0,0,32,-0.58,-0.23,-344,395,88.35157235,-17.07735253,-65.76423374,37,-0.32,24,168,49.3,-130,24,1.41,-3.24,-67,-210,-294,-490,95,"B"
0.02,-0.02,-0.03,50,627,0,0,0,31,-0.51,-0.11,-349,392,89.08196835,-17.39890348,-64.91065216,36,-0.5,36,174,47.9,-121,26,1.38,-3.08,-80,-209,-266,-508,79,"B"
-0.06,-0.02,-0.05,57,633,0,0,0,35,-0.37,-0.21,-393,374,86.54766975,-23.19895864,-65.11953932,34,-0.74,38,-175,43.1,-106,36,1.08,-2.09,-47,-247,-151,-599,-11,"B"
-0.03,-0.03,-0.07,46,627,0,0,0,37,0.26,-0.23,-387,406,89.59414388,-24.61092921,-61.30009069,35,-0.85,53,-170,38.7,-98,49,0.24,-0.16,-92,-267,-89,-625,-16,"B"
0,-0.02,-0.03,50,630,0,0,0,36,0.34,-0.26,-378,395,90.25479735,-28.32471666,-58.59648259,34,-0.79,50,-170,38.9,-98.7,47,-0.08,0.53,-68,-266,-95,-623,-20,"B"
0,0,-0.05,51,633,0,0,0,35,0.37,-0.2,-373,398,93.39790111,-31.97643707,-52.91063956,34,-0.82,47,-171,39.5,-100,45,-0.32,1.06,-68,-261,-116,-608,-8,"B"
-0.02,0,-0.08,48,637,0,0,0,34,0.4,-0.11,-356,406,95.83462937,-34.66014877,-48.2244578,35,-0.83,49,-172,40.6,-103,42,-0.56,1.73,-91,-257,-145,-591,9,"B"
-0.05,-0.02,-0.1,56,639,0,0,0,35,0.42,-0.07,-351,408,95.38503251,-31.46502309,-51.07263187,35,-0.75,49,-175,41.8,-107,39,-0.74,2.42,-84,-250,-163,-585,18,"B"
-0.06,-0.03,-0.1,46,633,0,0,0,36,0.4,-0.05,-337,413,95.2026242,-27.49832555,-53.81549036,33,-0.71,42,-178,43.1,-112,36,-0.87,2.94,-82,-242,-218,-555,47,"B"
-0.11,-0.05,-0.03,46,632,0,0,0,36,0.35,-0.1,-320,420,88.33646923,-27.34364711,-61.16594937,33,-1.14,26,174,45.5,-123,30,-1.22,3.26,-90,-244,-288,-488,109,"B"
-0.13,-0.05,-0.03,46,629,0,0,0,36,0.31,-0.08,-315,432,84.40903443,-30.42230255,-63.48445822,34,-1.22,35,169,46.3,-131,28,-1.3,3.81,-78,-243,-357,-431,155,"B"
-0.19,0,0.03,42,632,0,0,0,36,0.11,0.05,-296,427,86.68864521,-31.5796636,-60.38511461,33,-0.83,33,153,47.6,-161,21,-1.75,5.04,-64,-196,-522,-186,387,"B"
-0.1,-0.02,-0.02,26,633,0,0,0,36,0,-0.02,-308,423,79.21043999,-43.77867928,-59.43558561,32,1.48,32,132,1.99,112,48,1.69,-4.3,195,-98,-419,792,976,"B"
-0.08,0,-0.02,28,630,0,0,0,35,-0.02,0,-310,413,85.8241206,-40.62816491,-54.77895159,33,1.45,39,131,4.91,117,49,1.78,-4.4,214,-92,-458,786,972,"B"
-0.05,0,0,28,631,0,0,0,35,-0.02,0,-313,408,90.09503748,-41.72746585,-48.96877887,34,1.43,38,130,8.19,123,45,1.8,-4.83,195,-86,-525,752,981,"B"
0.08,0.03,0,29,630,0,0,0,35,-0.05,0,-312,419,90.17780694,-35.26476901,-54.11811025,35,1.69,38,131,19.1,141,33,1.78,-5.06,111,-105,-650,587,908,"B"
0.16,0.05,0,29,629,0,0,0,36,-0.03,-0.02,-310,418,93.99280211,-35.05625468,-50.01521989,33,1.78,30,134,26.1,153,24,1.7,-5.3,31,-125,-681,431,815,"B"
0.22,0.03,0,37,624,0,0,0,36,-0.03,-0.02,-314,414,85.07893701,-30.7496155,-62.58903373,31,1.57,17,140,35.2,177,20,1.33,-4.48,-48,-168,-621,54,559,"B"
0.21,0.03,0.02,46,627,0,0,0,36,-0.03,0,-311,409,82.86751858,-25.72018833,-67.66120214,31,0.87,22,155,43.9,-152,20,0.8,-3.32,-67,-187,-444,-304,275,"B"
0.21,0.03,0.02,47,628,0,0,0,36,-0.03,-0.02,-313,423,85.47875839,-15.33188929,-69.23724373,33,0.59,25,163,45.1,-139,23,0.83,-3.47,-100,-196,-364,-414,189,"B"
0.26,0.02,0,48,631,0,0,0,36,0,0,-314,421,95.35202543,-18.86121593,-57.9501535,34,0.27,47,-177,43.3,-111,33,0.93,-3.07,-112,-218,-178,-571,24,"B"
0.21,0.02,0,54,628,0,0,0,36,-0.02,-0.02,-313,412,91.7031077,-19.08512213,-61.60788096,35,0.02,50,-170,39.2,-100,42,0.82,-1.83,-42,-255,-92,-614,-6,"B"
0.19,0,-0.03,53,629,0,0,0,36,-0.02,-0.02,-318,417,95.33916452,-20.31087294,-57.35794219,36,-0.1,65,-169,37.8,-98,47,0.77,-1.25,-69,-267,-90,-619,-7,"B"
0.13,0,-0.03,60,627,0,0,0,36,0.02,-0.03,-312,426,92.01173392,-17.90915017,-61.74292414,34,-0.34,61,-169,36.9,-97.5,48,0.22,0.14,-49,-266,-81,-613,0,"B"
0.06,-0.02,-0.08,56,631,0,0,0,36,0,-0.05,-315,407,89.92384253,-23.70704055,-61.40471698,33,-0.59,68,-170,37.7,-100,42,-0.27,1.36,-83,-249,-112,-605,8,"B"
0.03,0,-0.07,56,629,0,0,0,36,0,-0.05,-315,415,88.55081827,-26.21652871,-61.55367857,31,-0.77,65,-172,38.5,-103,38,-0.35,1.93,-68,-241,-134,-593,8,"B"
0.03,-0.02,-0.03,53,627,0,0,0,36,0,-0.03,-313,411,87.70635986,-25.91801896,-62.58688049,31,-0.9,67,-175,39.4,-107,36,-0.48,2.28,-86,-232,-169,-588,16,"B"
0.03,-0.02,-0.02,54,628,0,0,0,36,0,0,-313,411,88.84797719,-24.49786631,-62.12911315,32,-0.87,81,-177,40.5,-111,34,-0.71,2.46,-88,-223,-189,-566,47,"B"
0.05,0,-0.07,53,631,0,0,0,36,-0.02,-0.03,-318,408,100.0991304,-26.8780369,-48.8815423,32,-0.79,87,172,43.2,-128,28,-1.08,3.55,-71,-226,-318,-461,124,"B"
0.06,-0.02,-0.03,55,629,0,0,0,36,0,-0.07,-316,414,98.12863662,-31.95479609,-47.65274435,37,-0.67,80,163,44.7,-143,27,-1.54,3.98,-96,-233,-430,-326,260,"B"
0.05,-0.02,-0.03,54,630,0,0,0,36,-0.02,-0.08,-316,420,94.1532701,-30.27600709,-53.22093663,36,-0.64,82,159,44.8,-151,24,-1.64,4.34,-72,-213,-464,-284,290,"B"
-0.06,-0.03,-0.05,54,631,0,0,0,36,0,-0.07,-314,415,98.86788305,-29.36943662,-48.63546154,34,-1.19,70,149,43.9,-176,19,-1.78,5.17,-23,-166,-595,-16,527,"B"
-0.13,-0.02,-0.03,51,631,0,0,0,36,-0.03,-0.03,-313,416,94.87595168,-30.49780386,-52.28665839,31,-1.22,64,140,39.2,166,21,-1.83,4.61,-93,-150,-663,209,709,"B"
-0.13,-0.02,-0.02,53,633,0,0,0,36,-0.03,-0.02,-320,414,92.3,-40.8,-47.2,32,-1.24,58,135,36.3,156,21,-2.02,5.28,-71,-134,-667,275,758,"B"
-0.14,0,0,45,632,0,0,0,36,-0.03,-0.02,-313,414,93.78157895,-40.11060504,-46.05039985,32,-1.16,62,131,32.5,147,24,-2.1,5.6,31,-121,-670,404,853,"B"
-0.14,0,0,48,636,0,0,0,36,-0.02,-0.05,-317,424,86.98746553,-28.50293567,-61.92148525,28,-1.03,51,129,29,140,32,-1.65,4.7,132,-110,-662,497,911,"B"
-0.08,0,-0.02,42,630,0,0,0,36,-0.02,-0.08,-314,418,90.04993477,-32.16638233,-56.4219822,30,-0.42,67,126,20,122,29,-1.98,4.4,88,-100,-594,663,1020,"B"
0.02,0.02,0.02,50,635,0,0,0,36,-0.03,-0.02,-325,423,72.35692404,-50.30709485,-61.11243422,30,-0.53,73,126,10.6,107,31,-1.61,4.14,79,-104,-474,770,1050,"B"
0.08,0,0,47,632,0,0,0,36,-0.05,-0.03,-320,409,66.68596475,-43.83112917,-72.25392318,31,-0.24,84,128,4.47,97.8,41,-1.48,3.52,210,-81,-386,800,1020,"B"
0.08,0.03,0.02,49,634,0,0,0,35,-0.1,-0.07,-322,425,56.86631966,-58.38638661,-69.09704502,32,-0.58,93,134,-6.5,78.6,41,-1.27,3.12,250,-92,-141,749,921,"B"
0.1,0.03,0.07,54,629,0,0,0,33,0.05,-0.16,-318,418,62.3893145,-53.71060442,-68.15774829,27,-0.63,73,139,-9.68,69.7,39,-0.79,1.43,182,-115,-32,690,816,"B"
0.06,0.03,0.05,49,631,0,0,0,33,0.21,-0.44,-311,431,62.7104289,-46.58220899,-73.92531215,28,-0.43,74,140,-10.2,67.7,35,-0.59,0.9,162,-99,4,661,791,"B"
-0.03,0,0,58,630,0,0,0,35,0.83,-0.87,-252,486,69.77466111,-43.08245717,-69.77466111,29,0,74,142,-10.5,67.6,36,0.06,-0.03,162,-82,29,644,763,"B"
-0.06,0,0,59,633,0,0,0,35,1.01,-0.97,-210,495,61.03531238,-44.82205049,-76.90834197,29,0.19,59,142,-10.6,68.6,35,0.27,-0.24,124,-79,24,653,775,"B"
-0.1,0,0.03,55,634,0,0,0,34,1.16,-0.92,-180,506,53.59979728,-50.73624556,-78.85111953,29,0.31,65,142,-10.7,69.8,36,0.43,-0.48,136,-77,16,657,769,"B"
-0.18,-0.02,0.02,42,630,0,0,0,37,1.93,-0.44,132,531,54.11519667,-53.26488168,-76.21592809,28,0.56,58,139,-7.82,83.1,45,0.92,-2.34,187,-115,-104,727,849,"B"
-0.18,-0.03,-0.02,43,625,0,0,0,31,2.12,-0.64,413,467,55.46138796,-55.02876946,-73.4528619,28,0.71,71,137,-0.13,102,47,1.4,-4.09,209,-115,-312,798,922,"B"
-0.16,-0.03,-0.03,38,629,0,0,0,29,2.18,-0.59,460,449,61.62713705,-52.2650767,-70.1749127,27,0.8,58,136,2.2,107,46,1.48,-4.43,186,-121,-349,798,919,"B"
-0.11,-0.03,-0.03,39,633,0,0,0,25,2.22,-0.48,534,385,66.00533968,-49.38003953,-68.40894389,27,0.83,65,136,5.06,113,45,1.46,-4.61,162,-115,-418,796,926,"B"
-0.1,-0.03,-0.03,39,631,0,0,0,22,2.17,-0.46,575,359,68.57062347,-46.69985811,-68.09861808,28,0.85,52,136,7.97,118,46,1.41,-4.61,154,-112,-451,784,926,"B"
-0.1,-0.03,-0.05,43,626,0,0,0,21,2.14,-0.43,640,280,68.45440359,-46.40765256,-68.45440359,29,0.88,49,136,11.1,124,44,1.41,-4.96,150,-111,-525,748,923,"B"
-0.1,-0.03,-0.03,35,628,0,0,0,21,2.07,-0.39,661,244,72.89262866,-47.80722115,-62.74744734,30,0.96,55,137,14.6,130,40,1.36,-5.31,114,-112,-587,691,913,"B"
-0.08,-0.02,-0.02,34,625,0,0,0,20,2.07,-0.39,707,178,76.38426654,-49.34058275,-57.66080735,30,1.09,61,138,18.4,137,38,1.22,-5.31,71,-104,-602,661,899,"B"
0.13,0.02,0,44,628,0,0,0,23,1.78,-0.11,715,-170,97.26042467,-34.00635093,-47.09623427,34,1.69,65,156,32.5,-176,27,1.17,-5.03,-72,-193,-635,68,551,"B"
0.18,0.02,0.02,46,631,0,0,0,29,1.7,-0.1,666,-270,91.68041223,-38.66255553,-49.7708384,34,1.75,64,162,35.3,-162,26,0.48,-4.88,-82,-212,-567,-92,446,"B"
0.16,0.03,0.02,44,632,0,0,0,31,1.64,-0.13,595,-342,84.39917931,-37.28069598,-58.92844267,32,1.65,62,165,38.3,-149,22,0.06,-4.29,-66,-208,-454,-279,311,"B"
0.18,0.02,0,43,630,0,0,0,42,1.61,-0.79,499,-434,90.15565909,-28.9212642,-58.35021843,31,1.49,45,173,39.4,-130,21,0.74,-3.6,-26,-180,-302,-463,154,"B"
0.21,0.02,0,43,629,0,0,0,47,1.41,-0.95,440,-462,82.2424836,-24.67626755,-68.81270474,31,1.17,51,-176,35.9,-115,26,1.25,-3.39,-54,-197,-220,-522,107,"B"
0.24,0.03,0,48,630,0,0,0,50,1.12,-0.89,430,-465,89.74637994,-23.67292524,-61.60473323,30,0.98,44,-172,33.7,-110,29,1.3,-3.31,-78,-208,-168,-548,84,"B"
0.24,0.03,0.02,51,629,0,0,0,50,0.75,-0.71,422,-468,93.02449563,-20.5951978,-59.62712122,31,0.9,42,-170,31.4,-106,31,1.24,-2.87,-92,-223,-152,-567,72,"B"
0.26,0.02,0.02,54,627,0,0,0,50,-0.03,0.08,421,-479,88.4,-20.6,-64.3,30,0.63,45,-167,27.6,-99,37,0.79,-2.33,-86,-252,-87,-599,42,"B"
0.21,0.02,-0.02,56,628,0,0,0,49,-0.71,0.72,453,-455,96.87272871,-17.43911387,-56.93869636,33,0.53,51,-166,26.2,-94.7,44,0.02,-1.28,-60,-272,-31,-618,18,"B"
0.11,0,-0.03,49,635,0,0,0,42,-1.2,0.89,500,-422,97.47804696,-16.62809363,-56.61581127,33,0.32,58,-167,27.1,-94.1,45,-0.48,0.56,-56,-252,-33,-633,-10,"B"
0.03,0,-0.03,60,626,0,0,0,40,-1.41,0.9,537,-398,95.55982259,-17.43851782,-58.28699398,34,0.22,61,-168,28.2,-95.6,41,-0.67,1.33,-39,-238,-47,-627,-7,"B"
-0.02,-0.02,-0.03,54,634,0,0,0,40,-1.56,0.85,561,-377,97.91119436,-14.98410878,-56.73648118,34,0.11,73,-169,29.7,-97.8,38,-0.79,1.72,-45,-231,-79,-620,5,"B"
-0.06,-0.02,-0.05,55,633,0,0,0,38,-1.7,0.79,606,-340,98.87511308,-16.13413944,-55.35830615,35,0.08,59,-170,31.1,-100,35,-0.87,2.04,-59,-231,-107,-599,17,"B"
-0.11,-0.02,-0.07,52,634,0,0,0,32,-2.02,0.79,665,-270,94.86477924,-20.84681819,-57.61454518,34,-0.21,61,-174,34.3,-108,33,-0.96,2.83,-81,-234,-176,-566,62,"B"
-0.13,0,-0.05,53,631,0,0,0,31,-2.42,0.85,713,-182,94.63876797,-16.82514959,-59.45315998,35,-0.43,75,-179,37.8,-118,30,-1.24,3.44,-84,-235,-263,-495,125,"B"
-0.13,-0.02,-0.07,46,629,0,0,0,25,-2.59,0.92,726,-152,93.46091031,-18.9004604,-59.87906675,35,-0.56,85,178,39.4,-124,29,-1.4,3.6,-78,-237,-327,-441,182,"B"
-0.13,-0.02,-0.08,46,628,0,0,0,21,-2.73,0.97,743,-83,91.92166011,-22.27049232,-60.01817065,32,-0.74,81,174,41.1,-131,29,-1.62,3.81,-97,-234,-354,-407,223,"B"
-0.13,-0.03,-0.07,48,630,0,0,0,27,-2.83,0.8,748,-61,88.31941988,-26.16570212,-61.82102579,31,-0.87,93,170,42.5,-140,24,-1.78,4.19,-74,-207,-416,-331,294,"B"
-0.11,-0.03,-0.02,49,629,0,0,0,21,-2.86,0.56,745,23,86.83920929,-26.61123822,-63.11918996,32,-0.87,97,167,43.7,-147,21,-1.78,4.56,-53,-187,-479,-240,390,"B"
-0.11,-0.02,-0.03,47,630,0,0,0,27,-2.83,0.64,704,142,93.75841956,-33.66551382,-51.31820891,34,-0.88,94,156,44,-174,20,-1.72,4.83,-77,-165,-610,44,636,"B"
-0.05,-0.02,-0.05,40,631,0,0,0,20,-2.89,0.66,642,227,93.22236831,-30.54451326,-54.0576469,33,-0.93,98,145,39.8,166,19,-1.38,4.82,21,-126,-653,210,763,"B"
-0.05,-0.02,-0.05,42,630,0,0,0,24,-2.89,0.79,576,270,91.72721691,-34.86381835,-52.69945744,32,-1.01,100,141,36.8,157,22,-1.59,4.06,-68,-120,-663,321,839,"B"
-0.1,0,-0.03,43,636,0,0,0,32,-2.79,0.48,468,349,90.62736988,-31.09473079,-56.50181461,32,-1.09,98,134,29.5,140,32,-1.46,5.73,142,-66,-670,489,938,"B"
-0.1,0.02,0,40,627,0,0,0,28,-2.78,0.3,427,366,88.19612652,-32.08411615,-58.46272667,31,-1.2,85,133,27.3,135,25,-1.17,3.4,-20,-75,-652,550,972,"B"
-0.08,0.02,0.02,45,627,0,0,0,37,-2.7,-0.1,282,425,88.67446521,-36.55296034,-54.81782189,31,-1.3,72,131,21.4,123,27,-1.41,4.78,9,-104,-601,650,1030,"B"
0.03,0.02,0,46,636,0,0,0,42,-2.09,0.34,-80,451,77.69174638,-49.15777449,-56.39045483,29,-0.92,61,133,5.34,98.1,39,-1.25,4.72,170,-95,-404,793,1020,"B"
0.03,0.02,0.02,45,630,0,0,0,44,-2.1,0.41,-119,451,79.29278929,-46.3961529,-57.11182623,29,-0.85,54,134,2.81,93.7,42,-1.3,4.09,222,-97,-337,799,1010,"B"
0.03,0.02,0,45,634,0,0,0,44,-1.98,0.2,-236,422,79.59563551,-41.40915076,-60.93323821,29,-0.66,60,136,-1.68,85.3,43,-1.25,3.73,206,-115,-247,780,967,"B"
0.06,0.02,0.03,43,628,0,0,0,42,-1.46,0.08,-325,404,70.05670776,-41.13975399,-70.96205648,30,-0.47,56,138,-5.16,78,39,-1.22,2.89,218,-90,-160,743,934,"B"
0.19,0.02,0.05,50,631,0,0,0,32,-0.4,-0.59,-447,350,51.96464813,-53.99094131,-77.45563272,29,-0.1,65,144,-8.86,69.5,38,-0.11,0.82,166,-88,-30,686,822,"B"
0.18,0.02,0.05,49,632,0,0,0,32,-0.19,-0.41,-459,354,41.8148203,-55.570518,-84.23280482,29,-0.13,71,144,-9.25,69.4,37,-0.02,0.53,128,-94,-17,681,809,"B"
0.18,0.02,0.05,46,628,0,0,0,33,-0.11,-0.36,-457,357,43.25383792,-59.0431028,-79.97547931,31,-0.24,74,145,-9.52,69.9,35,0.14,0.13,117,-94,-21,678,800,"B"
0.11,0.02,0.02,51,624,0,0,0,33,0.21,-0.33,-457,365,52.1,-52.1,-79,30,-0.47,85,147,-10,73.2,39,0.48,-0.45,113,-110,-42,692,793,"B"
-0.11,0,0.02,54,638,0,0,0,35,0.53,0.16,-402,412,49.73393614,-50.54596287,-82.33618173,29,-0.27,50,144,-7.92,82.2,47,0.51,-2.01,181,-118,-112,740,841,"B"
-0.22,-0.02,0.02,41,626,0,0,0,39,1.35,-0.08,-247,452,53.80040591,-50.49412352,-78.88009478,28,0.13,58,140,-1.27,98.2,45,0.92,-3.48,157,-108,-292,799,933,"B"
-0.19,0,0,40,637,0,0,0,44,2.12,-0.8,-90,502,52.49173038,-51.2725331,-79.36126096,29,0.42,55,138,6.31,115,43,1.56,-4.82,170,-63,-435,791,963,"B"
-0.18,-0.02,-0.02,39,626,0,0,0,45,2.23,-0.92,10,511,49.73930191,-53.80697978,-79.51047216,29,0.48,55,139,9.12,121,44,1.54,-5.06,164,-69,-507,763,955,"B"
-0.14,-0.02,-0.05,40,634,0,0,0,39,2.33,-0.64,174,505,51.27923628,-53.30171211,-78.64972813,29,0.56,73,141,14.9,134,40,1.53,-5.51,95,-77,-597,681,915,"B"
-0.14,-0.03,-0.07,38,630,0,0,0,37,2.3,-0.38,230,506,50.05149164,-54.56554527,-78.57772289,29,0.56,59,142,17.8,141,40,1.51,-5.48,106,-90,-640,600,891,"B"
-0.14,-0.03,-0.07,41,630,0,0,0,35,2.26,-0.18,335,457,50.42206135,-54.68567811,-78.15829937,28,0.55,59,143,20.8,148,34,1.53,-5.89,93,-100,-674,495,836,"B"
-0.13,-0.03,-0.05,38,634,0,0,0,35,2.31,-0.08,383,439,50.81120836,-53.78951129,-78.62064888,28,0.53,71,145,24.2,156,27,1.3,-6.13,28,-114,-678,434,807,"B"
-0.08,0,-0.02,35,631,0,0,0,23,2.41,-0.51,682,177,69.24623995,-48.3226148,-66.06197896,29,1.2,50,152,34.5,-170,21,0.95,-4.91,-21,-177,-589,-30,533,"B"
-0.05,0,-0.02,36,623,0,0,0,23,2.34,-0.39,712,137,70.58805137,-54.06958114,-59.5067957,29,1.36,61,154,35.8,-164,20,0.98,-4.77,-40,-179,-539,-144,444,"B"
0.16,0.03,0.03,35,633,0,0,0,23,2.07,0.08,727,-150,83.15252794,-46.21463344,-52.95115249,33,1.49,71,169,38.4,-127,27,0.85,-3.76,-100,-233,-268,-486,137,"B"
0.19,0.03,0,36,627,0,0,0,24,2.02,-0.07,692,-229,88.27142051,-43.55496635,-49.45634008,33,1.51,92,172,37.5,-118,30,0.82,-2.3,-57,-239,-172,-584,9,"B"
